,Number of Songs,Artist Name,Artist Location,Duration,Title,Release,Year,Danceability,Energy,Mode,Tempo,Loudness,Hotness
195,1,Pery Ribeiro,,180.00934,Our Love Is Here To Stay,S'Wonderful Movie'n Bossa,0,0.0,0.0,1,133.009,-13.668,0.0
196,1,Soular,Oregon,244.45342,Everything Changes,Time and Space,0,0.0,0.0,1,146.577,-6.885,0.23584620327944406
197,1,Dimmu Borgir,"Oslo, Norway",282.53995,Master Of Disharmony,Death ... Is just the beginning Vol.4,1996,0.0,0.0,0,140.458,-4.2,
198,1,Public Image Ltd,"London, England",388.28363,(This Is Not A) Love Song (Live),Live In Tokyo,1983,0.0,0.0,1,132.506,-16.433,0.263969820176701
199,1,Gary Moore,"Belfast, Northern Ireland",345.93914,What Are We Here For,Dark Days In Paradise,1997,0.0,0.0,1,153.862,-6.951,0.4471357962861778
200,1,Pascal Sangla,,243.1473,Une petite pause,Une petite pause,2010,0.0,0.0,1,93.238,-14.737,0.0
201,1,The B-52's,"Athens, GA",261.74649,Wig,The B52's,1986,0.0,0.0,1,124.086,-9.628,0.7140465527721864
202,1,Dakis,,172.25098,Perasmena Mesanihta,Moments,0,0.0,0.0,0,66.765,-8.46,
203,1,Sex Pistols,,216.60689,God Save the Queen (Live),Punk International,1988,0.0,0.0,1,145.518,-3.736,0.4137398358601097
204,1,Chris Brown,"Fairfax, California",363.59791,Forever,Forever,0,0.0,0.0,1,139.998,-4.376,
205,1,Deekline & Wizard,,271.77751,Sun Is Shining,Breaks_ Beats & Blondes,2004,0.0,0.0,1,90.648,-6.947,0.319565986882865
206,1,Daniela Dessì,Genova,330.65751,New Age,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,0,0.0,0.0,0,140.334,-12.279,
207,1,Hem,NY - New York City,133.27628,Have Yourself A Merry Little Christmas,Peace At Last - EP,2005,0.0,0.0,1,89.86,-15.736,0.3603705827121406
208,1,Lily Allen,LDN,264.69832,U Killed It,Alright_ Still (Deluxe),2006,0.0,0.0,1,156.097,-5.871,0.5669884440404037
209,1,Pentangle,,228.51873,Rain And Snow,Light Flight - The Anthology,0,0.0,0.0,1,179.501,-12.053,
210,1,DJ Dips,,240.3522,Gerra De De,This DJ,0,0.0,0.0,1,86.689,-6.248,
211,1,Ana Bekuta,,145.57995,Kako mi je pitas sad,Zlatni hitovi '90 1,0,0.0,0.0,1,160.261,-13.703,
212,1,Jason Miles,NY - New York City,235.80689,Voices On The Corner,Miles To Miles,0,0.0,0.0,0,101.03,-9.716,0.2538347361322313
213,1,Busdriver,,192.1824,(Bloody Paw On The) Kill Floor,RoadKillOvercoat,2007,0.0,0.0,1,155.038,-6.258,0.5194030457366698
214,1,Byther Smith,"Monticello, MS",418.87302,I Wish My Mother Was Here,Addressing The Nation With The Blues,1989,0.0,0.0,1,117.168,-11.702,0.4373517613872757
215,1,Bebo & Cigala,,198.26893,Inolvidable,Lagrimas Negras,2003,0.0,0.0,0,132.967,-14.509,0.6765489056009939
216,1,Bizarre Inc,"Stafford, England",420.10077,Miracle,Surprise,1996,0.0,0.0,1,139.91,-9.062,
217,1,Bongzilla,"Madison, Wisconsin",397.26975,Witch Weed (Live),Apogee,1999,0.0,0.0,1,95.882,-6.788,0.46054128135865785
218,1,The Gone Jackals,,229.79873,Not Buried Deep Enough,Bone To Pick,1995,0.0,0.0,1,135.175,-12.772,0.4952936212921635
219,1,The Willis Brothers,,150.64771,Give Me 40 Acres (To Turn This Rig Around),Strictly Trucking,0,0.0,0.0,1,121.983,-9.258,
220,1,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,"Sao Paulo, Brazil",286.14485,Ernesto Nazareth,Music Of The Brazilian Masters,0,0.0,0.0,0,169.775,-24.597,
221,1,S.U.P,,384.70485,The Cube (Live),To Live Alone,2001,0.0,0.0,0,137.862,-8.161,
222,1,Boogie Pimps,,415.03302,Get Back Down,PeeBoy EP,0,0.0,0.0,1,83.326,-6.751,0.0
223,1,Brian Keane,Texas,133.53751,Battle Of The Rosebud / Cries,The Way West,0,0.0,0.0,1,117.667,-29.295,
224,1,Aberdeen,"Poza Rica, MX",266.70975,Beyond the Light,Suburban,0,0.0,0.0,1,90.908,-12.658,
225,1,The Killers,,284.3424,Spaceman,Hitzone 49,2008,0.0,0.0,1,151.953,-6.546,
226,1,Gloriana,"Nashville, TN.",179.06893,Pulecenella 'e mò,Il meglio di Gloriana,0,0.0,0.0,0,161.054,-17.522,0.0
227,1,Butterfly Temple,,100.5971,Iskorosten' (instr.),Za Solntsem Vsled,0,0.0,0.0,1,159.895,-10.777,
228,1,Grant Geissman,"PEARLINGTON, Mississippi",320.60036,Big Stax/High Volts (Album Version),Time Will Tell,0,0.0,0.0,1,128.219,-9.993,0.0
229,1,20/20,,302.36689,It Goes On,4 Day Tornado,0,0.0,0.0,1,101.229,-12.99,0.0
230,1,José Augusto,,284.70812,Pecado De Amor,Ao Vivo,0,0.0,0.0,1,98.859,-8.339,
231,1,Orbital,"Sevenoaks, United Kingdom",327.8624,Illuminate,The Altogether,2001,0.0,0.0,1,125.975,-6.531,0.6885218441194627
232,1,Bone Thugs-N-Harmony / Akon,"Cleveland, OH",286.30159,Never Forget Me,Strength & Loyalty,2007,0.0,0.0,1,154.09,-6.933,0.5578803889070679
233,1,Moonsorrow,,356.49261,Ukkosenjumalan poika,Kivenkantaja,2001,0.0,0.0,1,124.237,-4.178,
234,1,N.W.A.,"Compton, California, USA.",168.75057,A B***** Is A B***** (Edited),Straight Outta Compton,1989,0.0,0.0,1,97.099,-8.91,0.0
235,1,Rage Against The Machine,"Los Angeles, CA",201.56036,Kick Out The Jams,Live at the Grand Olympic Auditorium,2000,0.0,0.0,1,140.63,-2.069,
236,1,Jazz Gillum,"Indianola, MS",185.67791,Me And My Buddy,Take One More Chance With Me,0,0.0,0.0,0,101.41,-16.844,
237,1,Rise Against,Chicago,218.8273,Amber Changing,Revolutions Per Minute,2003,0.0,0.0,1,186.254,-3.803,0.696469436584313
238,1,Ultraviolence,,303.04608,Murder Academy,Psycho Drama,1995,0.0,0.0,1,210.47,-10.57,0.21508031850922793
239,1,Korn,"Bakersfield, CA",224.522,Hey Daddy,Issues,1999,0.0,0.0,1,94.057,-6.694,
240,1,Sir Neville Marriner,,315.27138,4 Sea Interludes Op. 33a: Storm,Britten: Orchestral Works,0,0.0,0.0,1,100.349,-16.753,
241,1,Agnes,Sweden,275.06893,I Need You Now,I Need You Now,0,0.0,0.0,1,124.009,-4.376,
242,1,James Horner,"Los Angeles, CA",191.81669,Atmosphere Station,Aliens - The Deluxe Edition,1986,0.0,0.0,1,90.084,-38.525,0.5452302938983613
243,1,Tantric,,177.24036,Walk Away,Mind Control,2009,0.0,0.0,1,106.698,-1.843,0.4471357962861778
244,1,Mastodon,"Atlanta, GA",233.58649,Shadows That Move,Call of the Mastodon,2001,0.0,0.0,1,89.78,-3.937,0.7841946159560662
245,1,Xcultures,,38.3473,Smile,One World One People,2000,0.0,0.0,0,107.177,-16.006,0.21425344896156936
246,1,The Irish Tenors,,100.85832,Mountains Of Mourne,Live From Dublin,0,0.0,0.0,1,152.258,-19.794,0.0
247,1,U2,"Dublin, Ireland",485.19791,Kite Live from Sydney,Window In The Skies,2007,0.0,0.0,1,134.083,-7.614,
248,1,Little Joe,,239.01995,Loco (Crazy),Nuestra Tradición,0,0.0,0.0,1,106.398,-10.274,
249,1,Korn,"Bakersfield, CA",288.49587,Ever Be,Untitled,2007,0.0,0.0,1,160.022,-5.912,
250,1,Blind Blake & The Royal Victoria Hotel Calypsos,"Jacksonville, FL",151.53587,Oh Look Misery,Bahamian Songs,0,0.0,0.0,1,101.492,-7.108,0.0
251,1,Percy Faith,"Toronto, Ontario, Canada",160.28689,Yesterdays,A Jerome Kern Songbook,0,0.0,0.0,0,86.141,-15.578,
252,1,Extreme,,181.55057,Teacher's Pet,Extreme,0,0.0,0.0,1,120.097,-9.334,0.6217655825179751
253,1,Alexandre Desplat,,70.26893,Palmer enquête,L'enquête corse - bof,2004,0.0,0.0,0,128.173,-16.942,
254,1,Prozak,London,173.24363,Go To Hell,Tales From The Sick,0,0.0,0.0,1,88.835,-6.021,0.6068163271702843
255,1,Jerry Butler,"Sunflower, MS",155.74159,Moon River - Original,Jerry Butler Selected Hits Vol. 4,0,0.0,0.0,1,105.24,-13.135,0.0
256,1,Yvette Horner,,148.03546,La Plus Bath Des Javas,L'essentiel 2003,0,0.0,0.0,1,162.385,-6.893,
257,1,Delta 9,,94.06649,Infidel,No Regrets,0,0.0,0.0,1,109.636,-9.506,
258,1,Placebo,"London, England",241.52771,English Summer Rain,Sleeping With Ghosts,2003,0.0,0.0,0,108.264,-7.255,0.8737024949104306
259,1,Tam Tam Go!,,226.82077,Spanish Shuffle (Album Version),Miscelanea,0,0.0,0.0,1,119.524,-7.684,
260,1,Gertrudis,,106.52689,Intro,500,2009,0.0,0.0,0,97.76,-12.385,0.3231121208952123
261,1,Warrior King,,224.28689,Empress So Divine,Virtuous Woman,2002,0.0,0.0,1,241.877,-4.779,0.5375039041917102
262,1,Soda Stereo,,340.29669,Terapia De Amor Intensiva,De Musica Ligera,1988,0.0,0.0,1,91.328,-11.356,0.5473248320344863
263,1,LORE,,216.55465,Haunting,My Soul Speaks,0,0.0,0.0,1,130.062,-8.147,0.4943573242520118
264,1,Soul Asylum,"Minneapolis, MN",279.2224,Lies Of Hate,Candy From A Stranger,1998,0.0,0.0,0,68.734,-6.582,0.3603705827121406
265,1,Carl Doy with NZSO,,158.56281,The First Noel,Music For Christmas Lovers,0,0.0,0.0,1,94.658,-16.527,0.0
266,1,Horace Andy,"Kingston, Jamaica",234.44853,Musical Episode,Exclusively,2005,0.0,0.0,0,102.055,-10.173,0.34580223396532944
267,1,Jimmy Wakely,"Mineola, AR",155.95057,Beautiful Brown eyes,Country Masters Vol 1,2001,0.0,0.0,1,109.065,-14.123,0.46264318259167037
268,1,The Nightraver & The Magican,,233.53424,Drop the Bass,Ultimate Happy Hardcore 3,0,0.0,0.0,1,184.981,-5.483,0.0
269,1,Rah Digga (Featuring Outsidaz),New Jersey,256.80934,The Last Word (Amended Version),Dirty Harriet,2000,0.0,0.0,1,201.802,-7.307,0.4051157216913865
270,1,RUN-DMC,,234.65751,Hard Times,Run DMC,1984,0.0,0.0,1,119.67,-12.75,
271,1,Bert Kaempfert And His Orchestra,,163.76118,Just As Much As Ever,Love That Bert Kaempfert,0,0.0,0.0,1,105.181,-10.328,
272,1,Hank Locklin,"McLellan, FL",159.03302,Filipino Baby,Please Help Me I'm Fallin',0,0.0,0.0,1,165.668,-9.668,0.0
273,1,Lady May,Windhoek,214.04689,The Boss,Pink Chokolate!,0,0.0,0.0,1,188.056,-5.444,
274,1,Nightwish,"Kitee, Finland",301.06077,Escapist,Made In Hong Kong (And In Various Other Places),2007,0.0,0.0,1,143.97,-4.144,
275,1,Angelo Badalamenti,New Jersey,109.37424,Jeffrey's Dark Side,Blue Velvet,1987,0.0,0.0,1,61.883,-18.349,0.6153722556990726
276,1,Frank Chacksfield,"Battle, Sussex, England",151.82322,Someone to Watch Over Me,Windsor Strings,0,0.0,0.0,1,0.0,-20.964,
277,1,Cesar Camargo Mariano/Helio Delmiro,,287.11138,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Samambaia,0,0.0,0.0,1,163.167,-11.877,
278,1,Buzzhorn,"Milwaukee, WI",239.98649,Pinned To The Ground (album version),Disconnected,2002,0.0,0.0,0,144.836,-5.627,0.1938578025491923
279,1,Silverstein,"Burlington, Ontario, Canada",229.642,Always And Never (Album Version),Discovering The Waterfront,2005,0.0,0.0,1,108.499,-1.998,0.6586239272874229
280,1,!!!,,143.98649,Myth Takes,Myth Takes,2007,0.0,0.0,0,193.978,-7.901,0.0
281,1,The Secret Life of Teenage Girls,,153.20771,Carpe PM,The Last Living American Marxists,0,0.0,0.0,1,88.935,-8.798,0.19473522935003107
282,1,The Notorious B.I.G.,,316.65587,Who Shot Ya (Amended Album Version),Greatest Hits,2007,0.0,0.0,1,91.69,-5.934,0.2742817042441851
283,1,Led Zeppelin,England,182.09914,Poor Tom (Album Version),Coda,1982,0.0,0.0,1,210.8,-10.7,0.3127699195304257
284,1,Sandi Thom,Scotland,205.21751,Wounded Hearts,The Pink & The Lily,2008,0.0,0.0,1,82.205,-4.332,0.41967427880955327
285,1,Carl Belew,"Salina, OK",131.05587,Love's Been Good To Me,20 Greatest Hits,0,0.0,0.0,1,121.563,-15.672,
286,1,The Field Mice,,316.73424,When Morning Comes To Town,Coastal,1989,0.0,0.0,1,162.682,-15.54,0.5316127691991754
287,1,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,"Los Angeles, CA",431.64689,Estate,Once More,0,0.0,0.0,0,106.219,-14.621,
288,1,Catherine Howe,"Yorkshire, England",183.37914,Freedom Enough (From Silent Mother Nature),Harry / Silent Mother Nature,0,0.0,0.0,1,172.337,-11.428,0.0
289,1,Malkit Singh,,324.51873,Hai Shava,Hai Shava,1993,0.0,0.0,1,210.305,-11.273,
290,1,Rodney O & Joe Cooley,,172.01587,Nutty Block,Get Ready To Roll,1991,0.0,0.0,0,175.393,-9.745,0.0
291,1,Dean Martin,"Steubenville, OH",165.66812,Until You Love Someone,Love From&The Rat Pack,2005,0.0,0.0,0,128.459,-10.917,
292,1,Strata,"Campbell, CA",377.67791,Part One From Triomusic,STRATA,2004,0.0,0.0,1,109.671,-21.787,0.0
293,1,James Darren,"Philadelphia, PA",145.00526,Hello Young Lovers (LP Version),Love Among The Young,0,0.0,0.0,0,141.024,-14.449,
294,1,Till West & DJ Delicious,,153.28608,Same Man,Ministry of Sound Presents 100,2006,0.0,0.0,1,125.558,-7.535,0.7215726608393865
295,1,Carlos Nuñez,,215.35302,Quiero Ir Ao Mar,Cinema Do Mar,2005,0.0,0.0,0,211.327,-10.918,
296,1,Igor Stravinsky,,156.70812,The Owl and the Pussy-cat,Essential Igor Stravinsky,0,0.0,0.0,1,147.637,-21.25,
297,1,Gene Clark,"Los Angeles, CA",168.38485,Set You Free This Time,Echoes,1998,0.0,0.0,1,98.49,-12.77,
298,1,Maysa,,150.25587,Bloco Da Solidao (1996 Digital Remaster),Talento,0,0.0,0.0,0,137.673,-15.574,
299,1,The Shirelles,"Passaic, NJ",159.76444,Will You Love Me Tomorrow,Dreamboats & Petticoats 2,1960,0.0,0.0,1,68.283,-9.79,
300,1,The American Boychoir,New Jersey,230.26893,Stille nacht_ heilige nacht,Voices of Angles - Christmas Favorites from the American Boychoir,0,0.0,0.0,1,0.0,-32.017,
301,1,JDS,,465.60608,Nine Ways,Cream Trance Anthems Ibiza 2009,0,0.0,0.0,1,134.014,-5.533,0.582918458497712
302,1,Panic At The Disco,"Las Vegas, NV",247.77098,Northern Downpour (Album Version),Northern Downpour,0,0.0,0.0,1,85.157,-8.901,0.3522322250053423
303,1,Jan Howard,"West Plains, MO",165.98159,Bad Seed,Love Is A Sometimes Thing,0,0.0,0.0,1,86.162,-15.915,0.2740735781033903
304,1,Abraham Laboriel,"Mexico City, Mexico",368.16934,Exchange,Guidum,1995,0.0,0.0,0,93.106,-8.489,0.319565986882865
305,1,Michèle Arnaud,,176.27383,Marie D'Aquitaine,Disque Pathé,0,0.0,0.0,1,49.262,-13.366,
306,1,Sticky Fingaz,"Brookyln, NY",266.4224,Oh My God,Oh My God,2000,0.0,0.0,0,80.149,-5.947,0.6362872244273321
307,1,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,,111.0722,Joy To The World,A Classic Christmas,0,0.0,0.0,1,82.422,-13.826,
308,1,The Jeff Healey Band,,313.7824,Hoochie Coochie Man,Road House,1989,0.0,0.0,1,107.197,-11.488,
309,1,Angela Dimitriou,,265.37751,Ftei O Erotas,Thisia Live,0,0.0,0.0,0,124.177,-9.28,
310,1,Danny Wilson,"Dundee, Scotland",167.20934,The Second Summer Of Love,Bebop Moptop,1989,0.0,0.0,1,196.034,-7.928,
311,1,Lionel Rogg,"Geneva, Switzerland",240.61342,Prelude And Fugue In C Major BWV 531 : Fugue,Bach: Organ Works Vol.2,0,0.0,0.0,1,64.401,-14.367,
312,1,Java,,356.41424,Don't Phunk With My Heart,Dance Tribute to Lady Gaga Vs Black Eyed Peas,0,0.0,0.0,1,130.861,-7.598,
313,1,SWAMI featuring Asuivre,"Birmingham/ London, UK",260.28363,Give It What U Got,EQUALIZE,2007,0.0,0.0,0,90.008,-2.939,
314,1,The Black Velvet Band,,256.39138,Dancing To A Standstill,King Of Myself,0,0.0,0.0,1,122.174,-8.632,
315,1,Lisa Lynne,California - LA,316.49914,Isla del Luna,Seasons Of The Soul,1999,0.0,0.0,1,95.981,-14.544,0.7613032180894456
316,1,Pe'z,,252.57751,Spirit,Realive Tour 2002 -Odoranya Son Son- in Tokyo,0,0.0,0.0,0,75.955,-7.605,
317,1,Shawn Colvin,"Vermillion, SD",224.60036,Another Long One,Steady On,1989,0.0,0.0,1,210.871,-13.256,0.42512465831305757
318,1,Stephy Tang,,214.12526,Leng Jing,Music Cafe,0,0.0,0.0,0,105.196,-7.225,
319,1,Casual,California - LA,259.44771,OAKtown,The Building,0,0.0,0.0,0,106.689,-8.422,0.0
320,1,Backstreet Boys,"Orlando, FL",236.25098,Larger Than Life,Just Want You To Know,1999,0.0,0.0,1,112.787,-5.12,
321,1,Tiny Tim,"New York, NY",43.36281,I Hold Your Hand In Mine [Live At Royal Albert Hall],Live! At The Royal Albert Hall,2000,0.0,0.0,1,93.779,-23.996,0.0
322,1,Kenny G featuring Daryl Hall,"Seattle, Washington USA",236.93016,Baby Come To Me,At Last... The Duets Album,0,0.0,0.0,1,89.865,-8.041,
323,1,Christos Dantis,,243.82649,Den Pai Alo,Daktilika Apotipomata,0,0.0,0.0,0,133.339,-10.957,
324,1,David Martin,California - SF,241.47546,It Wont Be Christmas,A Christian Christmas Celebration (Gift of Love),0,0.0,0.0,1,98.718,-14.835,0.0
325,1,John Davis,Pennsylvania,183.17016,Knocked Out Of The Park,Leave Home,0,0.0,0.0,1,74.072,-22.289,
326,1,Trafik,Utah,424.12363,Salt In NYC,Salt In NYC,0,0.0,0.0,0,130.006,-10.683,
327,1,Nick Ingman;Gavyn Wright,"London, England",111.62077,Wessex Loses a Bride,Shakespeare in Love - Music from the Miramax Motion Picture,0,0.0,0.0,0,104.394,-18.703,
328,1,Eddie Calvert,,138.63138,Erica (2005 Digital Remaster),Oh Mein Papa,0,0.0,0.0,1,159.587,-9.672,0.0
329,1,Glad,,270.602,Blessed Assurance,Simply Glad,1993,0.0,0.0,1,192.702,-10.754,0.4733465411087876
330,1,Steel Rain,California - SF,173.19138,Loaded Like A Gun,Trial and Error,0,0.0,0.0,0,98.11,-8.372,
331,1,Los Manolos,,218.38322,Rumba De Barcelona,Rumbas Sin Fronte Ras,0,0.0,0.0,0,118.595,-4.37,0.40044346624428967
332,1,Gloriana,"Nashville, TN.",153.33832,Clementina Santafè,Il meglio di Gloriana,0,0.0,0.0,1,143.601,-15.599,
333,1,Bombay Rockers,Denmark,230.71302,Wild Rose (Back 2 Basics Mix),Wild Rose,0,0.0,0.0,0,81.319,-6.358,
334,1,Jinx,Zagreb Croatia,407.37914,Kutt Free (DJ Volume Remix),Kutt Free,0,0.0,0.0,1,89.345,-7.884,0.0
335,1,Chase & Status,,337.68444,Ten Tonne,Ten Tonne EP,2005,0.0,0.0,0,174.993,-5.134,0.39200877147130697
336,1,Tom Petty,"Gainesville, FL",236.17261,A Higher Place (Album Version),Wildflowers,1994,0.0,0.0,1,129.122,-4.954,
337,1,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,,511.16363,Sono andati? Fingevo di dormire,Puccini: Highlights From La Boheme,0,0.0,0.0,1,86.666,-26.358,
338,1,Pucho & His Latin Soul Brothers,,338.23302,Got My Mojo Workin,Mucho Pucho,0,0.0,0.0,1,231.867,-15.672,
339,1,Soul Mekanik,,45.66159,Get Your Head Stuck On Your Neck,Get Your Head Stuck On Your Neck,0,0.0,0.0,1,190.698,-21.593,
340,1,Mitch Ryder,"Hamtramck, MI",207.43791,Jenny Take a Ride,American Legend,2004,0.0,0.0,1,97.538,-11.255,0.4191258929591558
341,1,Blingtones,,29.54404,Sonnerie lalaleulé hi houuu,Sonneries tyroliennes,0,0.0,0.0,1,95.225,-11.494,
342,1,Luna Orbit Project,,335.51628,Midnight Star,Northern Blue,0,0.0,0.0,0,139.993,-7.427,
343,1,Danilo Perez,Panama,197.19791,Native Soul,. . . Till Then,2003,0.0,0.0,1,159.233,-16.113,0.2538347361322313
344,1,Line Renaud,,152.92036,Der Kleine Dompfaff,Platinum Line Renaud,0,0.0,0.0,1,124.75,-9.843,
345,1,King Curtis,"Fort Worth, TX",326.00771,A Whiter Shade Of Pale (Live @ Fillmore West),Live At Fillmore West [w/bonus tracks],0,0.0,0.0,1,100.415,-17.492,0.6624931608196217
346,1,Sophie B. Hawkins,"New York, NY [Manhattan]",305.162,The Ballad Of Sleeping Beauty,Whaler,1994,0.0,0.0,1,105.003,-6.301,0.5996603576264808
347,1,Lupe Fiasco,"Chicago, IL",279.97995,Streets On Fire (Explicit Album Version),Lupe Fiasco's The Cool,0,0.0,0.0,0,110.218,-6.294,0.8888135378942498
348,1,Wilks,,261.51138,Music is what we love,Tears,0,0.0,0.0,0,88.973,-7.64,
349,1,Marc Shaiman,,149.86404,City Slickers,The Bucket List,2008,0.0,0.0,1,134.566,-18.341,
350,1,40 Grit,,75.67628,Intro,Nothing To Remember,2003,0.0,0.0,1,186.882,-22.752,0.42744657148843085
351,1,Gwen Stefani,,290.55955,Harajuku Girls,Love Angel Music Baby,2004,0.0,0.0,1,113.995,-4.169,0.6846130855406626
352,1,Steve Morse,"Hamilton, Ohio",363.85914,Prognosis,Major Impacts,2000,0.0,0.0,1,90.199,-6.977,0.6406840303493887
353,1,Bitter End,Noci (BA),282.43546,Living Hell,Harsh Realities,0,0.0,0.0,0,111.032,-14.041,0.3347065490692206
354,1,Ethel Merman,"New York, NY [Astoria, Queens]",135.31383,Small World,Gypsy (Original Broadway Cast),0,0.0,0.0,1,124.184,-16.994,
355,1,Leon Russell & New Grass Revival,"Lawton, OK",221.30893,Truck Driving Man/Down In The Caribbean,New Grass Revival With Leon Russell Live,0,0.0,0.0,1,157.746,-12.0,
356,1,Story Of The Year,"LONG BEACH, California",75.57179,Swallow The Knife (Live) (Segue),Live In The Lou,2005,0.0,0.0,1,100.032,-7.626,0.21508031850922793
357,1,Natural Elements,,338.1024,Mayday,Lyricist Lounge Vol. 1,1998,0.0,0.0,1,185.88,-6.318,0.40148671142756037
358,1,Lisa Lynne,California - LA,298.10893,Lake Of Dreams,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,1998,0.0,0.0,1,94.031,-12.811,0.6738755724404429
359,1,Neil Sedaka,"Brooklyn, NY",170.84036,Because Of You,Love Songs,1999,0.0,0.0,0,76.013,-9.448,
360,1,Maurice Larcange,,215.37914,Un Peu D'Amour Et D'Amitié,Joue Legrand & Becaud,0,0.0,0.0,1,133.553,-10.398,
361,1,A Static Lullaby,"Chino Hills, CA",213.49832,Rattlesnake!,Rattlesnake!,2008,0.0,0.0,1,202.233,-5.537,0.5902527150384457
362,1,John Wesley_ John Wesley,Brandon,351.08526,Disappeared,Chasing Monsters,0,0.0,0.0,1,133.405,-7.513,0.4287022625232594
363,1,Coph Nia,,658.02404,Doppelgänger [Qliphothic Phantasmagoria],That Which Remains,2000,0.0,0.0,0,116.819,-17.16,
364,1,Tabu feat. Mitzib,Texas,474.61832,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),Ain't No Love (Ain't No Use),0,0.0,0.0,1,127.887,-9.788,
365,1,Nights Like These,"Memphis, TN",305.89342,Ghost Town Rituals (Album Version),The Faithless,2006,0.0,0.0,1,124.872,-4.053,0.3347065490692206
366,1,Oasis,"Manchester, England",301.92281,Morning Glory,Stop The Clocks,0,0.0,0.0,1,136.948,-3.159,
367,1,John Davis & Emma Doyle,Pennsylvania,135.52281,Rudolph The Red-Nosed Reindeer,Santa Claus Is Coming To Town,0,0.0,0.0,1,169.878,-13.781,0.0
368,1,Stew,New York,179.9571,Tomorrow Gone,Something Deeper Than These Changes,2003,0.0,0.0,1,100.621,-10.968,
369,1,Jauida,,269.76608,I don't Want to Be Alone Tonight,Ocean,0,0.0,0.0,1,101.01,-6.996,0.0
370,1,Eddy Arnold,"Madisonville, TN",166.16444,Just A Little Lovin' (Will Go A Long Way),Number Ones,1967,0.0,0.0,1,157.779,-14.014,
371,1,All Time Low,"Baltimore, MD",221.67465,Shameless,So Wrong_ It's Right,2007,0.0,0.0,1,91.483,-2.838,0.2707759989463275
372,1,Brian Dullaghan,,212.94975,And I Love You So,Songs For A Wedding - 18 Songs For That Special Day,0,0.0,0.0,1,99.109,-15.046,
373,1,Richard Galliano,"Le Cannet, France",261.74649,L' Envers Du Décor,French Touch,1999,0.0,0.0,1,76.296,-15.008,0.34092275586437804
